19093,43.72557,-121.31147,-0.701,0.602,0.257080863
19996,43.72755,-121.30828,-1.214,0.088,0.346424084
20532,43.7266,-121.30998,-0.81,0.633,0.266941401
20606,43.72593,-121.31077,-1.349,0.505,0.270278168
20650,43.72732,-121.30817,-0.612,0.118,0.27988788
20807,43.723,-121.31217,-0.943,0.844,0.238032808
20855,43.72553,-121.30885,-0.663,-0.044,0.170114274
20964,43.72482,-121.30875,-0.905,0.241,0.280712403
22025,43.72733,-121.30843,-1.021,0.508,0.402192702
22043,43.7236,-121.3113,-1.288,0.162,0.411937062
22444,43.72413,-121.31035,-0.589,0.485,0.272947472
22447,43.72602,-121.31038,-0.383,0.217,0.276333442
22748,43.72468,-121.30995,-0.912,0.503,0.492138914
22835,43.72757,-121.31072,-0.875,-0.024,0.448505594
22876,43.72665,-121.30988,-0.739,0.44,0.440028237
23080,43.724,-121.30675,-0.83,0.169,0.387704044
23424,43.72692,-121.31073,-0.841,0.74,0.430499464
23485,43.72555,-121.30945,-0.499,0.13,0.413720861
23656,43.72552,-121.31125,-1.095,0.67,0.433185852
24335,43.726,-121.31112,-0.808,0.385,0.409253213
24549,43.72707,-121.31082,-0.836,0.34,0.023546548
24576,43.72738,-121.31013,-0.637,0.046,0.018378433
24728,43.73238,-121.3075,-0.469,-0.125,0.035471612
24736,43.72513,-121.30825,-0.814,0.259,0.035471612
24795,43.72667,-121.31058,-0.783,0.132,0.057167082
24854,43.72552,-121.31068,-1.269,-0.048,0.056538836
24894,43.72545,-121.31257,-0.791,0.742,0.081396399
24942,43.7251,-121.3115,-0.801,-0.065,0.06084512
24964,43.72643,-121.31218,-0.974,0.575,0.069885578
25189,43.72553,-121.30765,-0.917,0.07,0.613507086
25321,43.72642,-121.3086,-0.723,-0.061,0.494339185
26129,43.72562,-121.31443,-0.241,0.852,0.379350701
26266,43.7279,-121.30898,-0.955,0.013,0.364783382
26472,43.72685,-121.30888,-0.826,0.087,0.357917601
26545,43.7268,-121.30903,-0.809,0.065,0.357917601
26573,43.72535,-121.31273,-0.483,0.719,0.361610095
26620,43.72622,-121.30867,-0.849,0.129,0.360549348
27082,43.72607,-121.30877,-1.188,0.229,0.356992972
27478,43.72705,-121.3097,-0.575,0.075,0.372462904
27972,43.72773,-121.31105,-0.574,0.844,0.394534051
28033,43.72693,-121.309,-0.503,0.156,0.368070403
28357,43.72913,-121.3142,-0.346,1.453,0.424760158
28367,43.72537,-121.31342,-0.583,0.693,0.406148696
28473,43.72542,-121.31098,-0.691,0.919,0.387226495
28594,43.72602,-121.31207,-0.749,0.294,0.38042165
28630,43.72545,-121.31297,-0.701,0.825,0.349147624
28630,43.72523,-121.31218,-0.719,0.893,0.349147624
28857,43.7238,-121.31517,-0.946,1.341,0.373590431
28953,43.72607,-121.31008,-0.799,0.104,0.362800815
29052,43.72575,-121.31327,-1.012,1.172,0.358754709
29052,43.72692,-121.31007,-0.977,-0.027,0.358754709
29170,43.72643,-121.3116,-0.704,0.018,0.358884469
29200,43.72645,-121.30947,-0.833,0.435,0.345392572
29248,43.72628,-121.30783,-0.709,0.095,0.089038178
29348,43.71395,-121.31977,-0.741,0.254,0.00948308
29390,43.72542,-121.30937,-1.019,0.226,0.010610634
29422,43.7274,-121.31008,-0.73,0.846,0.009368754
29577,43.72505,-121.31372,-0.889,0.339,0.357614968
30586,43.72505,-121.31128,-0.744,0.977,0.244161727
31881,43.72607,-121.30972,-0.8,0.223,0.292813311
31909,43.72513,-121.31157,-0.77,-0.017,0.288718227
31974,43.7257,-121.31288,-0.714,0.054,0.268285345
31988,43.72603,-121.31412,-0.859,0.471,0.261860718
32617,43.72565,-121.3105,-0.976,0.893,1.178204343
32743,43.72438,-121.30865,-0.737,0.024,0.401318368
77378,43.72652,-121.31422,-0.715,0.39,0.517872786
77379,43.72658,-121.30975,-0.436,-0.025,0.501195134
77574,43.72587,-121.30908,-0.588,0.232,0.400000989
77588,43.72595,-121.31147,-0.809,0.736,0.403390828
77596,43.72448,-121.3068,-0.968,0.248,0.372882278
77636,43.72562,-121.30798,-0.883,0.253,0.389536123
77680,43.72405,-121.31495,-0.59,0.784,0.389388616
78742,43.72608,-121.312,-0.55,0.765,0.280294022
78742,43.72837,-121.31202,-0.491,0.279,0.280294022
78764,43.72693,-121.31135,-0.645,0.737,0.304048107
78764,43.72622,-121.31335,-0.311,0.949,0.304048107
78765,43.72483,-121.31145,0.012,0.707,0.277021609
78892,43.72657,-121.31147,-0.875,0.864,0.310687349
79142,43.72638,-121.3136,-0.215,1.447,0.290425131
79144,43.72665,-121.31348,-0.673,-0.136,0.287048094
79149,43.7257,-121.31207,-0.787,0.702,0.270264984
79414,43.72692,-121.31507,-0.237,1.062,0.299989751
79421,43.72657,-121.31297,-0.553,0.697,0.28345695
79481,43.7237,-121.31608,-0.72,2.281,0.297179204
79498,43.7246,-121.3102,-0.496,0.367,0.290096447
79525,43.72657,-121.31143,-0.7,0.046,0.280188202
79540,43.72718,-121.31212,-0.757,0.644,0.30021609
79666,43.72628,-121.31298,-0.975,0.172,0.283563964
79667,43.7258,-121.31317,-0.505,0.712,0.266685156
79668,43.7253,-121.31803,-0.365,0.573,0.286615108
79757,43.72738,-121.31218,-0.615,0.05,0.373015604
79847,43.72507,-121.31267,-0.524,0.582,0.234197247
80253,43.72795,-121.30977,-0.672,0.098,0.07874698
80611,43.72575,-121.31643,-0.36,1.148,0.392959898
81679,43.73052,-121.31502,1.5,-0.201,0.325496986
82086,43.7244,-121.31128,-0.42,-0.087,0.033889401
82224,43.72745,-121.31342,-0.703,-0.044,0.035734714
82278,43.72685,-121.3122,-0.569,0.432,0.054390018
82551,43.72782,-121.31162,-0.439,0.414,0.086910508
82551,43.72738,-121.3105,-0.489,0.072,0.086910508
82551,43.7264,-121.31263,-0.618,0.676,0.086910508
82979,43.72618,-121.31115,-0.814,0.327,0.357549519
82983,43.72615,-121.31327,-0.967,0.782,0.368722942
82984,43.72502,-121.3114,-0.992,0.486,0.353236514
83104,43.7259,-121.31403,-1.176,0.943,0.381581106
83105,43.72587,-121.31098,-0.929,0.415,0.388493916
83475,43.72732,-121.31093,-0.718,0.295,0.363058954
83995,43.72622,-121.31102,-1.13,0.22,0.285919349
84154,43.72752,-121.31135,-0.756,0.292,0.287830522
84166,43.72655,-121.30982,-0.748,0.042,0.258393309
84181,43.72583,-121.31012,-0.742,0.289,0.277916458
84286,43.72397,-121.30967,-0.936,0.091,0.25540278
84286,43.72757,-121.30985,-0.815,-0.124,0.25540278
84439,43.7262,-121.31028,-0.893,0.15,0.261664111
84439,43.72682,-121.31138,-0.915,0.094,0.261664111
84546,43.72628,-121.30952,-1.092,0.33,0.219782585
